"imie_nazwisko","pseudonim","data_urodzenia","miejsce_urodzenia","pod_wplywem","plec","miejsce_smierci"
"David Friedman","","1945-02-12T00:00:00Z","","","mężczyzna",""
"André Beaufre","","1902-01-25T00:00:00Z","Neuilly-sur-Seine","","mężczyzna","Belgrad"
"Henri de Lubac","","1896-02-20T00:00:00Z","Cambrai","","mężczyzna","Paryż"
"Mario Biondi","","1939-05-17T00:00:00Z","Mediolan","","mężczyzna",""
"William Manchester","","1922-04-01T00:00:00Z","Massachusetts","","mężczyzna","Middletown"
"Adelardo López de Ayala","","1828-05-01T00:00:00Z","Sewilla","","mężczyzna","Madryt"
"Robert McCloskey","","1914-09-15T00:00:00Z","Hamilton","","mężczyzna","Deer Isle"
"Donald Alarie","","1945-01-01T00:00:00Z","Montreal","","mężczyzna",""
"Adelberg Meyer zum Pfeil","","1474-01-01T00:00:00Z","Bazylea","","mężczyzna","Bazylea"
"Francisco Ferrer Guardia","","1859-01-10T00:00:00Z","Alella","","mężczyzna","Barcelona"
"Adelbert Muhr","","1896-11-09T00:00:00Z","Wiedeń","","mężczyzna","Wiedeń"
"Adelbert Natorp","","1826-04-01T00:00:00Z","Wengern","","mężczyzna","Düsseldorf"
"Adelbert Weinstein","","1916-05-17T00:00:00Z","Halle","","mężczyzna","Wiesbaden"
"Adelbert von Bornstedt","","1807-01-12T00:00:00Z","Stendal","","mężczyzna","Q1658768"
"Wim T. Schippers","","1942-07-01T00:00:00Z","Groningen","","mężczyzna",""
"Jens Kragh Høst","","1772-09-15T00:00:00Z","Saint Thomas","","mężczyzna","Q2748767"
"Faraj Sarkohi","","1947-11-03T00:00:00Z","Sziraz","","mężczyzna",""
"Vasile Alecsandri","V. Mircesco","1821-08-02T00:00:00Z","Bacău","","mężczyzna","Mirceşti"
"Montéhus","","1872-07-09T00:00:00Z","Paryż","","mężczyzna","Paryż"
"David S. Goyer","","1965-12-22T00:00:00Z","Ann Arbor","","mężczyzna",""
"Charles Fenno Hoffman","","1806-02-07T00:00:00Z","Nowy Jork","","mężczyzna","Harrisburg"
"Jiří Menzel","","1938-02-23T00:00:00Z","Praga","","mężczyzna",""
"Robin Cook","","1940-05-04T00:00:00Z","Nowy Jork","","mężczyzna",""
"André Héléna","","1919-04-08T00:00:00Z","Narbonne","","mężczyzna","Leucate"
"Andrea Calmo","","1510-01-01T00:00:00Z","Wenecja","","mężczyzna","Wenecja"
"Andrea Calmo","","1511-01-01T00:00:00Z","Wenecja","","mężczyzna","Wenecja"
"Peire de Corbiac","","1300-01-01T00:00:00Z","","","mężczyzna",""
"Clovis Hugues","","1851-11-03T00:00:00Z","Ménerbes","","mężczyzna","Paryż"
"Joaquim Jordà","","1935-08-09T00:00:00Z","Santa Coloma de Farners","","mężczyzna","Barcelona"
"Avery Corman","","1935-11-28T00:00:00Z","Nowy Jork","","mężczyzna",""
"Adaobi Tricia Nwaubani","","1976-01-01T00:00:00Z","Enugu","","kobieta",""
"Michael P. Kube-McDowell","","1954-08-29T00:00:00Z","Filadelfia","","mężczyzna",""
"Albert Jacquemart","","1808-01-01T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Jules Bastide","","1800-11-21T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Saburō Sakai","","1916-08-25T00:00:00Z","Prefektura Saga","","mężczyzna","Atsugi"
"Masaru Ibuka","","1908-04-11T00:00:00Z","Nikkō","","mężczyzna","Tokio"
"Walter Pater","","1839-08-04T00:00:00Z","Shadwell","","mężczyzna","Oksford"
"Saikaku Ihara","","1642-01-01T00:00:00Z","Osaka","","mężczyzna","Osaka"
"Ricardo Jaimes Freyre","","1868-05-12T00:00:00Z","Tacna","","mężczyzna","Buenos Aires"
"Giuseppe Bonaviri","","1924-07-11T00:00:00Z","Mineo","","mężczyzna","Frosinone"
"József Szakovics","","1874-02-02T00:00:00Z","Vadarci","","mężczyzna","Alsószölnök"
"Ljudevit Gaj","","1809-08-08T00:00:00Z","Krapina","","mężczyzna","Zagrzeb"
"Sperone Speroni","","1500-04-22T00:00:00Z","Padwa","","mężczyzna","Padwa"
"Marek Maniliusz","","-100-01-01T00:00:00Z","","","mężczyzna",""
"Kwintus ze Smyrny","","0400-01-01T00:00:00Z","Izmir","","mężczyzna",""
"Eric Bogosian","","1953-04-24T00:00:00Z","Woburn","","mężczyzna",""
"Stefano Boeri","","1956-11-25T00:00:00Z","Mediolan","","mężczyzna",""
"Richard Brinsley Sheridan","","1751-10-30T00:00:00Z","Dublin","","mężczyzna","Londyn"
"Cyril Northcote Parkinson","","1909-07-30T00:00:00Z","Barnard Castle","","mężczyzna","Canterbury"
"Mircea Albulescu","","1934-10-04T00:00:00Z","Bukareszt","","mężczyzna","Bukareszt"
"Luciano Zuccoli","Luciano Zuccoli","1868-12-05T00:00:00Z","Paradiso","","mężczyzna","Paryż"
"Adda von Königsegg","","1872-11-07T00:00:00Z","Prusy Wschodnie","","kobieta","Güstrow"
"Francisco de Moraes","","1500-01-01T00:00:00Z","Bragança","","mężczyzna","Évora"
"Peyami Safa","Server Bedi","1899-04-02T00:00:00Z","Stambuł","","mężczyzna","Stambuł"
"Karel Jaromír Erben","","1811-11-07T00:00:00Z","Miletín","","mężczyzna","Praga"
"Juan de Jáuregui","","1583-11-24T00:00:00Z","Sewilla","","mężczyzna","Madryt"
"James Agee","","1909-11-27T00:00:00Z","Knoxville","","mężczyzna","Nowy Jork"
"Tim Krabbé","","1943-04-13T00:00:00Z","Amsterdam","","mężczyzna",""
"Gildas Mędrzec","","0500-01-01T00:00:00Z","Dumbarton","","mężczyzna","Ile-d'Houat"
"Gildas Mędrzec","","0500-01-01T00:00:00Z","Kingdom of Strathclyde","","mężczyzna","Ile-d'Houat"
"Bertus Aafjes","Jan Oranje","1914-05-12T00:00:00Z","Amsterdam","","mężczyzna","Swolgen"
"Tracy Hickman","","1955-11-26T00:00:00Z","Salt Lake City","","mężczyzna",""
"Robert Payne","","1911-12-04T00:00:00Z","Kornwalia","","mężczyzna",""
"Charles Kingsley","","1819-06-12T00:00:00Z","Devon","","mężczyzna","Devon"
"Ventura de la Vega","","1807-07-14T00:00:00Z","Buenos Aires","","mężczyzna","Madryt"
"Diagoras z Melos","","","Melos","","mężczyzna","Korynt"
"Daniel Koziarski","","1979-02-11T00:00:00Z","Gdynia","","mężczyzna",""
"Afshin Ellian","","1966-02-27T00:00:00Z","Teheran","","mężczyzna",""
"Johannes Kneppelhout","","1814-01-08T00:00:00Z","Lejda","","mężczyzna","Oosterbeek"
"James Sheridan Knowles","","1784-05-12T00:00:00Z","Cork","","mężczyzna","Torquay"
"Stephen Batchelor","","1953-04-07T00:00:00Z","Dundee","","mężczyzna",""
"Anton Hansen Tammsaare","","1878-01-30T00:00:00Z","Gmina Albu","","mężczyzna","Tallinn"
"Richard Robert Madden","","1798-08-22T00:00:00Z","Dublin","","mężczyzna","Dublin"
"Guillaume Budé","","1467-02-04T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Adel Karasholi","","1936-10-15T00:00:00Z","Damaszek","","mężczyzna",""
"Edward Schillebeeckx","","1914-11-12T00:00:00Z","Antwerpia","","mężczyzna","Nijmegen"
"Eugène Fromentin","","1820-10-24T00:00:00Z","La Rochelle","","mężczyzna","La Rochelle"
"Juan Goytisolo","","1931-01-05T00:00:00Z","Barcelona","","mężczyzna","Marrakesz"
"Adela Florence Nicolson","Laurence Hope","1865-04-09T00:00:00Z","Stoke Bishop","","kobieta","Ćennaj"
"Adela Rogers St. John","","1894-05-20T00:00:00Z","Los Angeles","","kobieta","Arroyo Grande"
"Josef Topol","","1935-04-01T00:00:00Z","Poříčí nad Sázavou","","mężczyzna","Praga"
"Cao Yu","","1910-09-24T00:00:00Z","Tiencin","","mężczyzna","Qianjiang"
"Adela Zamudio","Soledad","1854-10-11T00:00:00Z","Cochabamba","","kobieta","Cochabamba"
"Bernie Taupin","","1950-05-22T00:00:00Z","Sleaford","","mężczyzna",""
"Rafael Barrett","","1876-01-07T00:00:00Z","Torrelavega","","mężczyzna","Arcachon"
"Stanisław Baczyński","","1890-05-05T00:00:00Z","Lwów","","mężczyzna","Warszawa"
"Arthur de La Guéronnière","","1816-04-06T00:00:00Z","Le Dorat","","mężczyzna","Paryż"
"Fernando de Rojas","","1476-01-01T00:00:00Z","La Puebla de Montalbán","","mężczyzna","Talavera"
"Jean Moréas","","1856-04-15T00:00:00Z","Ateny","","mężczyzna","Paryż"
"Pierre Mérot","","1959-12-16T00:00:00Z","Paryż","","mężczyzna",""
"Altiero Spinelli","","1907-08-31T00:00:00Z","Rzym","","mężczyzna","Rzym"
"Elena Frolova","","1969-10-01T00:00:00Z","Ryga","","kobieta",""
"Donna Williams","","1963-10-01T00:00:00Z","Melbourne","","kobieta","Australia"
"Henriette Roland Holst","","1869-12-24T00:00:00Z","Noordwijk","","kobieta","Amsterdam"
"Judy Chicago","","1939-07-20T00:00:00Z","Chicago","","kobieta",""
"Brian Downey","","1944-10-31T00:00:00Z","St. John's","","mężczyzna",""
"Sabina Berman Goldberg","","1955-08-21T00:00:00Z","Meksyk","","kobieta",""
"Meleager z Gadary","","-129-01-01T00:00:00Z","Gadara","","mężczyzna","Kos"
"Ursula Curtiss","","1923-04-08T00:00:00Z","Nowy Jork","","kobieta","Albuquerque"
"Brigid Brophy","","1929-06-12T00:00:00Z","Londyn","","kobieta","Louth"
"Hannah Webster Foster","","1758-09-10T00:00:00Z","Massachusetts","","kobieta","Montreal"
"Hannah Webster Foster","","1758-09-10T00:00:00Z","Salisbury","","kobieta","Montreal"
"Frances Wright","","1795-09-06T00:00:00Z","Dundee","","kobieta","Cincinnati"
"Suzy McKee Charnas","","1939-10-22T00:00:00Z","Nowy Jork","","kobieta",""
"Béla Jenbach","","1871-04-01T00:00:00Z","Miszkolc","","mężczyzna","Wiedeń"
"Fatos Lubonja","","1951-01-01T00:00:00Z","Tirana","","mężczyzna",""
"Christine Albanel","","1955-06-25T00:00:00Z","Tuluza","","kobieta",""
"Jamie Babbit","","1970-11-16T00:00:00Z","Shaker Heights","","kobieta",""
"Esther Freud","","1963-05-02T00:00:00Z","Londyn","","kobieta",""
"Charlotte Lennox","","1730-01-01T00:00:00Z","Gibraltar","","kobieta","Londyn"
"Julia Balbilla","","0100-01-01T00:00:00Z","Rzym","","kobieta",""
"Storm Constantine","","1956-10-12T00:00:00Z","Wielka Brytania","","kobieta",""
"Franklin Rosemont","","1943-10-02T00:00:00Z","Chicago","","mężczyzna","Chicago"
"Luigi Illica","","1857-05-09T00:00:00Z","Castell'Arquato","","mężczyzna","Castell'Arquato"
"Carolyn Hennesy","","1962-06-10T00:00:00Z","Los Angeles","","kobieta",""
"Conrad Aiken","","1889-08-05T00:00:00Z","Savannah","","mężczyzna","Savannah"
"Conrad Aiken","","1889-08-05T00:00:00Z","Savannah","","mężczyzna","Brewster"
"Aegidius Colonna Romanus","","1243-01-01T00:00:00Z","Rzym","","mężczyzna","Awinion"
"André Brink","","1935-05-29T00:00:00Z","Vrede","","mężczyzna","Kapsztad"
"Gerard Damiano","","1928-08-04T00:00:00Z","Bronx","","mężczyzna","Fort Myers"
"Hart Crane","","1899-07-21T00:00:00Z","Garrettsville","","mężczyzna","Floryda"
"Fiodor Sołogub","Фёдор Сологуб","1863-03-01T00:00:00Z","Petersburg","","mężczyzna","Petersburg"
"James Siegel","","1954-04-20T00:00:00Z","Nowy Jork","","mężczyzna",""
"Giovanni Faustini","","1615-05-19T00:00:00Z","Wenecja","","mężczyzna","Wenecja"
"Adonis","","1930-01-01T00:00:00Z","Kassabin","","mężczyzna",""
"Manuel José Quintana","","1772-04-11T00:00:00Z","Madryt","","mężczyzna","Madryt"
"Aelianus Tacticus","","t587556079","","","mężczyzna",""
"Aleksander Stavre Drenova","","1872-04-11T00:00:00Z","Gmina Drenovë","","mężczyzna","Gmina Drenovë"
"Howhannes Tumanjan","","1869-02-19T00:00:00Z","Dsegh","George Gordon Byron","mężczyzna","Moskwa"
"Howhannes Tumanjan","","1869-02-19T00:00:00Z","Dsegh","Johann Wolfgang von Goethe","mężczyzna","Moskwa"
"Howhannes Tumanjan","","1869-02-19T00:00:00Z","Dsegh","Aleksander Puszkin","mężczyzna","Moskwa"
"Howhannes Tumanjan","","1869-02-19T00:00:00Z","Dsegh","Michaił Lermontow","mężczyzna","Moskwa"
"Antonio de Nebrija","","1441-01-01T00:00:00Z","Lebrija","","mężczyzna","Alcalá de Henares"
"Kakinomoto no Hitomaro","","0662-01-01T00:00:00Z","","","mężczyzna",""
"Jean-Jacques Ampère","","1800-08-12T00:00:00Z","Lyon","","mężczyzna","Pau"
"Ken Shamrock","","1964-02-11T00:00:00Z","Macon","","mężczyzna",""
"Joseph Bédier","","1864-01-28T00:00:00Z","Paryż","","mężczyzna","Le Grand-Serre"
"Aelred z Rievaulx","","1110-01-01T00:00:00Z","Hexham","","mężczyzna","Rievaulx"
"David Frost","","1939-04-07T00:00:00Z","Tenterden","","mężczyzna","MS Queen Elizabeth"
"Alastair Reynolds","","1966-03-13T00:00:00Z","Barry (Walia)","James Graham Ballard","mężczyzna",""
"Alastair Reynolds","","1966-03-13T00:00:00Z","Barry (Walia)","William Gibson","mężczyzna",""
"Alastair Reynolds","","1966-03-13T00:00:00Z","Barry (Walia)","Bruce Sterling","mężczyzna",""
"Alastair Reynolds","","1966-03-13T00:00:00Z","Barry (Walia)","Gene Wolfe","mężczyzna",""
"Alastair Reynolds","","1966-03-13T00:00:00Z","Barry (Walia)","Michael Swanwick","mężczyzna",""
"Corin Redgrave","","1939-07-16T00:00:00Z","Marylebone","","mężczyzna","Tooting"
"Aemilius Magnus Arborius","","0270-01-01T00:00:00Z","Akwitania","","mężczyzna","Konstantynopol"
"Steve Schirripa","","2000-01-01T00:00:00Z","Nowy Jork","","mężczyzna",""
"Matthías Jochumsson","","1835-11-11T00:00:00Z","Skógar","","mężczyzna","Islandia"
"Erik Gustaf Geijer","","1783-01-12T00:00:00Z","Ransäter","","mężczyzna","Sztokholm"
"Erik Gustaf Geijer","","1783-01-12T00:00:00Z","Ransäter","","mężczyzna","Jakob"
"Filostorgiusz","","0368-01-01T00:00:00Z","","","mężczyzna","Antiochia"
"Aenne Franz","","1923-10-21T00:00:00Z","Solingen","","kobieta",""
"Melis Stoke","","1230-01-01T00:00:00Z","Zelandia","","mężczyzna",""
"John Foxe","","1516-01-01T00:00:00Z","Boston","","mężczyzna","Londyn"
"Siobhan Dowd","","1960-02-04T00:00:00Z","Londyn","","kobieta","Oksford"
"Olaus Petri","","1493-01-15T00:00:00Z","Örebro","","mężczyzna","Sztokholm"
"Semonides of Amorgos","","-650-01-01T00:00:00Z","Samos","","mężczyzna",""
"Gunnar Gunnarsson","","1889-05-18T00:00:00Z","Fljótsdalshreppur","","mężczyzna","Reykjavík"
"Gonzalo Rojas","","1917-12-20T00:00:00Z","Lebu","","mężczyzna","Santiago"
"Kari Hotakainen","","1957-01-09T00:00:00Z","Pori","","mężczyzna",""
"Gyula Illyés","","1902-11-02T00:00:00Z","Sárszentlőrinc","","mężczyzna","Budapeszt"
"Gustav Kadelburg","","1851-07-26T00:00:00Z","Peszt","","mężczyzna","Berlin"
"Vitsentzos Kornaros","","1553-03-29T00:00:00Z","Sitía","","mężczyzna","Heraklion"
"Władysław Bartoszewski","","1922-02-19T00:00:00Z","Warszawa","","mężczyzna","Warszawa"
"Ai Qing","","1910-03-27T00:00:00Z","Jinhua","","mężczyzna","Pekin"
"Stanisław Ignacy Witkiewicz","Witkacy","1885-02-24T00:00:00Z","Warszawa","","mężczyzna","Jeziory"
"Kader Abdolah","","1954-12-12T00:00:00Z","Arak","","mężczyzna",""
"Lucian Blaga","","1895-05-09T00:00:00Z","Lancrăm","","mężczyzna","Kluż-Napoka"
"Cedmon z Whitby","","0700-01-01T00:00:00Z","","","mężczyzna",""
"Faiz Ahmad Faiz","","1911-02-13T00:00:00Z","Sijalkot","Muhammad Ikbal","mężczyzna","Lahaur"
"Andrzej Kurbski","","1528-01-01T00:00:00Z","Muscovy","","mężczyzna","Milanowicze"
"Andriej Amalrik","","1938-05-12T00:00:00Z","Moskwa","","mężczyzna","Guadalajara"
"Tarjei Vesaas","","1897-08-20T00:00:00Z","Vinje","","mężczyzna","Oslo"
"Chris Gardner","","1954-02-09T00:00:00Z","Milwaukee","","mężczyzna",""
"Vikas Swarup","","1963-01-01T00:00:00Z","Allahabad","","mężczyzna",""
"Aleksiej Jelisiejew","","1934-07-13T00:00:00Z","Zhizdra","","mężczyzna",""
"Ronan Bennett","","1956-01-14T00:00:00Z","Belfast","","mężczyzna",""
"David Klass","","1960-03-08T00:00:00Z","Vermont","","mężczyzna",""
"Symeon Nowy Teolog","","0949-01-01T00:00:00Z","Galacja","","mężczyzna","Marmara Region"
"Jan Patočka","","1907-06-01T00:00:00Z","Turnov","Edmund Husserl","mężczyzna","Praga"
"James Lincoln Collier","","1928-06-27T00:00:00Z","Nowy Jork","","mężczyzna",""
"Nordahl Grieg","","1902-11-01T00:00:00Z","Bergen","","mężczyzna","Kleinmachnow"
"Paul Adam","","1862-12-06T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Paul Adam","","1862-12-07T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Fan Zhongyan","","0989-01-01T00:00:00Z","Suzhou","","mężczyzna","Xuzhou"
"Borys Sawinkow","","1879-01-31T00:00:00Z","Charków","","mężczyzna","Moskwa"
"Ferenc Kazinczy","","1759-10-27T00:00:00Z","Șimian","","mężczyzna","Széphalom"
"Javier Cercas","","1962-01-01T00:00:00Z","Ibahernando","","mężczyzna",""
"Eldar Riazanow","","1927-11-18T00:00:00Z","Samara","","mężczyzna","Moskwa"
"Hilarius","","1075-01-01T00:00:00Z","","","mężczyzna",""
"Thomas P. M. Barnett","","1962-01-01T00:00:00Z","Chilton","","mężczyzna",""
"Michizane Sugawara","","0845-01-01T00:00:00Z","Kioto","","mężczyzna","Dazaifu"
"Michizane Sugawara","","0845-08-01T00:00:00Z","Kioto","","mężczyzna","Dazaifu"
"Afanasij Biełoborodow","","1903-01-31T00:00:00Z","Q4076008","","mężczyzna","Moskwa"
"Mouloud Feraoun","","1913-03-08T00:00:00Z","Kabylia","","mężczyzna","Algier"
"Rami Saari","","1963-01-01T00:00:00Z","Petach Tikwa","","mężczyzna",""
"Mia Couto","","1955-07-05T00:00:00Z","Beira","","mężczyzna",""
"Dritëro Agolli","","1931-10-13T00:00:00Z","Okręg Devoll","","mężczyzna","Tirana"
"Daniel O. Fagunwa","","1903-01-01T00:00:00Z","Ile Oluji/Okeigbo","","mężczyzna",""
"Afdhere Jama","","1980-01-01T00:00:00Z","Kismaju","","mężczyzna",""
"Władimir Kriuczkow","","1924-02-29T00:00:00Z","Wołgograd","","mężczyzna","Moskwa"
"Afet Ilgaz","","1937-01-02T00:00:00Z","Ezine","","kobieta","Stambuł"
"Jón Arason","","1484-01-01T00:00:00Z","Eyjafjörður","","mężczyzna","Skálholt"
"Asllan Selmani","","1945-06-10T00:00:00Z","Lojane","","mężczyzna",""
"Matilde Rosa Lopes de Araújo","","1921-06-20T00:00:00Z","Benfica","","kobieta","Lizbona"
"Suzanne Brøgger","","1944-11-18T00:00:00Z","Kopenhaga","","kobieta",""
"Susana Chávez","","1974-11-05T00:00:00Z","Ciudad Juárez","","kobieta","Ciudad Juárez"
"Veni Markovski","","1968-04-03T00:00:00Z","Skopje","","mężczyzna",""
"Jessica Mitford","","1917-07-11T00:00:00Z","Oxfordshire","","kobieta","Oakland"
"Jessica Mitford","","1917-09-11T00:00:00Z","Oxfordshire","","kobieta","Oakland"
"Jessica Mitford","","1917-07-11T00:00:00Z","Asthall Manor","","kobieta","Oakland"
"Jessica Mitford","","1917-09-11T00:00:00Z","Asthall Manor","","kobieta","Oakland"
"Barbara Anderson","","1926-04-26T00:00:00Z","Hastings","","kobieta","Auckland"
"Monahinja Jefimija","","1349-01-01T00:00:00Z","","","kobieta",""
"Shlomo Kalo","","1928-02-25T00:00:00Z","Sofia","","mężczyzna",""
"Common","","1972-03-13T00:00:00Z","Chicago","","mężczyzna",""
"Émile Javal","","1839-05-05T00:00:00Z","Paryż","","mężczyzna","Paryż"
"Al-Hariri","","1054-01-01T00:00:00Z","Basra","","mężczyzna","Basra"
"Abduqodir Shakuriy","","1875-01-01T00:00:00Z","","","mężczyzna",""
"George Herbert","","1593-04-03T00:00:00Z","Montgomery","","mężczyzna","Wiltshire"
"Salomon Flohr","","1908-11-21T00:00:00Z","Horodenka","","mężczyzna","Moskwa"
"Cezary Baroniusz","","1538-01-01T00:00:00Z","Sora","","mężczyzna","Rzym"
"Cezary Baroniusz","","1538-10-31T00:00:00Z","Sora","","mężczyzna","Rzym"
"Abdurrauf Fitrat","","1885-01-01T00:00:00Z","Buchara","","mężczyzna","Taszkent"
"Abdurrahman Hibri","","1604-05-01T00:00:00Z","Edirne","","mężczyzna","Edirne"
"Kosmas z Pragi","","1045-01-01T00:00:00Z","Zdice","","mężczyzna","Praga"
"Andrés Nin","","1892-02-04T00:00:00Z","El Vendrell","","mężczyzna","Madryt"
"Antoine Busnois","","1430-01-01T00:00:00Z","Béthune","","mężczyzna","Brugia"
"Euhemer","","-329-01-01T00:00:00Z","Mesyna","","mężczyzna","Aleksandria"
"Kostis Palamas","","1859-01-13T00:00:00Z","Patras","","mężczyzna","Ateny"
"Abdüssamed bin-Seyyidî Alî Diyarbekrî","","1500-01-01T00:00:00Z","Turcja","","mężczyzna","Damietta"
"Abdülhak Şinasi Hisar","","1887-03-14T00:00:00Z","Stambuł","","mężczyzna","Stambuł"
"Werner Hegemann","","1881-06-15T00:00:00Z","Mannheim","","mężczyzna","Nowy Jork"
"Abdülhak Hâmid Tarhan","","1852-01-02T00:00:00Z","Stambuł","","mężczyzna","Stambuł"
"Abdülhak Hâmid Tarhan","","1852-02-05T00:00:00Z","Stambuł","","mężczyzna","Stambuł"
"Marcel Aymé","","1902-03-29T00:00:00Z","Joigny","","mężczyzna","Paryż"
"Karl Polanyi","","1886-10-25T00:00:00Z","Wiedeń","","mężczyzna","Pickering"
"Joseph Needham","","1900-12-09T00:00:00Z","Londyn","","mężczyzna","Cambridge"
"Harlan Coben","","1962-01-04T00:00:00Z","Newark","","mężczyzna",""
"Perez Hilton","","1978-03-23T00:00:00Z","Miami","","mężczyzna",""
"Abe Burrows","","1910-12-18T00:00:00Z","Nowy Jork","","mężczyzna","Nowy Jork"
"Peter Shaffer","","1926-05-15T00:00:00Z","Liverpool","","mężczyzna","Cork"
"Bo Carpelan","","1926-10-25T00:00:00Z","Helsinki","","mężczyzna","Espoo"
"Tomoji Abe","","1903-06-26T00:00:00Z","Mimasaka","","mężczyzna","Tokio"
"Cosimo Alessandro Collini","","1727-10-14T00:00:00Z","Florencja","","mężczyzna","Mannheim"
"Ross Macdonald","Ross Macdonald","1915-12-13T00:00:00Z","Los Gatos","","mężczyzna","Santa Barbara"
"Giorgio Bassani","","1916-03-04T00:00:00Z","Bolonia","","mężczyzna","Rzym"
"Columella","","0004-01-01T00:00:00Z","Kadyks","","mężczyzna","Tarent"
"Joop den Uyl","","1919-08-09T00:00:00Z","Hilversum","","mężczyzna","Amsterdam"
"Joachim Fernau","","1909-09-11T00:00:00Z","Bydgoszcz","","mężczyzna","Florencja"
"Alexander Kielland","","1849-02-18T00:00:00Z","Stavanger","","mężczyzna","Bergen"
"Jerzy Pachymeres","","1242-01-01T00:00:00Z","İznik","","mężczyzna","Konstantynopol"
